zip_code,year,month,subsidy_total_cost,subsidy_total_kw,subsidy_total_paid,subsidy_count
94801,2024.00,Jan,26436.80,4.46,13371.00,2
94804,2024.00,Jan,52274.25,8.17,24501.00,2
94806,2024.00,Jan,46029.55,8.66,25980.00,3
95205,2024.00,Jan,20539.48,4.65,13947.00,1
95206,2024.00,Jan,59756.35,12.68,38031.00,3
95210,2024.00,Jan,21427.01,4.94,14817.00,1
95301,2024.00,Jan,21000.77,4.65,13947.00,1
95330,2024.00,Jan,45488.76,9.77,29313.00,2
95337,2024.00,Jan,24300.78,4.95,14838.00,1
93203,2024.00,Feb,21965.46,4.94,14817.00,1
93309,2024.00,Feb,26372.67,4.94,14817.00,1
93313,2024.00,Feb,23223.15,4.65,13947.00,1
93618,2024.00,Feb,22146.66,4.94,14817.00,1
93625,2024.00,Feb,23318.19,4.65,13950.00,1
93630,2024.00,Feb,21290.25,4.65,13947.00,1
93637,2024.00,Feb,40071.72,8.45,25359.00,2
93640,2024.00,Feb,22327.56,4.88,14631.00,1
93647,2024.00,Feb,22310.27,4.89,14685.00,1
93654,2024.00,Feb,48141.92,9.53,28578.00,2
93656,2024.00,Feb,31882.48,6.34,19020.00,2
93727,2024.00,Feb,22181.76,4.89,14685.00,1
94063,2024.00,Feb,22954.16,4.88,14631.00,1
94560,2024.00,Feb,22381.70,4.65,13947.00,1
94565,2024.00,Feb,22360.28,4.88,14631.00,1
94577,2024.00,Feb,20262.09,4.53,13584.00,1
94804,2024.00,Feb,33644.91,3.93,11802.00,1
94806,2024.00,Feb,32254.69,3.59,10767.00,1
95111,2024.00,Feb,16712.17,3.57,10701.00,1
95204,2024.00,Feb,19436.01,4.29,12876.00,1
95333,2024.00,Feb,22121.02,4.88,14631.00,1
95337,2024.00,Feb,23517.62,4.88,14628.00,1
95551,2024.00,Feb,21207.78,4.76,14271.00,1
91786,2024.00,Mar,23486.81,4.75,14265.00,1
91911,2024.00,Mar,36628.07,3.87,11595.00,1
92113,2024.00,Mar,15099.53,2.25,6756.00,1
93618,2024.00,Mar,26155.45,4.94,14817.00,1
93630,2024.00,Mar,21075.96,4.65,13947.00,1
93637,2024.00,Mar,23842.98,4.69,14070.00,1
93648,2024.00,Mar,41941.33,8.23,24678.00,2
93654,2024.00,Mar,24205.24,4.94,14817.00,1
93656,2024.00,Mar,31954.66,6.34,19020.00,2
93662,2024.00,Mar,59970.89,12.41,37233.00,3
93704,2024.00,Mar,21849.70,4.24,12708.00,1
93705,2024.00,Mar,21998.81,4.69,14070.00,1
93737,2024.00,Mar,24125.26,4.88,14628.00,1
94509,2024.00,Mar,26575.96,4.65,13947.00,1
94565,2024.00,Mar,19109.62,3.88,11643.00,1
94587,2024.00,Mar,23304.76,4.65,13947.00,1
94608,2024.00,Mar,25477.79,4.94,14817.00,1
94801,2024.00,Mar,97161.06,11.30,33909.00,4
94806,2024.00,Mar,17638.28,3.58,10731.00,1
95131,2024.00,Mar,17879.17,3.22,9654.00,1
95205,2024.00,Mar,37910.54,4.18,12540.00,1
95206,2024.00,Mar,21473.00,3.93,11802.00,1
95212,2024.00,Mar,23662.06,4.94,14817.00,1
95330,2024.00,Mar,18950.43,3.26,9789.00,1
95337,2024.00,Mar,22800.07,4.89,14685.00,1
95490,2024.00,Mar,11977.32,2.43,7281.00,1
90220,2024.00,Apr,48026.47,8.58,25749.00,2
90221,2024.00,Apr,48297.10,4.75,14265.00,1
90260,2024.00,Apr,24154.55,4.65,13947.00,1
90303,2024.00,Apr,25088.08,4.53,13584.00,1
90601,2024.00,Apr,37068.93,2.09,6270.00,1
90602,2024.00,Apr,18449.16,3.88,11643.00,1
90631,2024.00,Apr,53651.96,9.73,29190.00,2
90650,2024.00,Apr,15937.67,3.17,9525.00,1
90746,2024.00,Apr,13522.82,2.15,6438.00,1
90813,2024.00,Apr,43869.87,7.51,22530.00,2
91706,2024.00,Apr,82319.76,6.46,19368.00,2
91732,2024.00,Apr,46524.82,4.65,13950.00,1
91733,2024.00,Apr,34119.63,3.58,10728.00,1
91746,2024.00,Apr,24891.74,3.88,11643.00,1
91761,2024.00,Apr,294005.50,47.69,143064.00,10
91762,2024.00,Apr,128755.49,19.55,58656.00,4
91763,2024.00,Apr,46347.61,7.61,22830.00,2
91764,2024.00,Apr,66619.28,12.79,38385.00,3
91786,2024.00,Apr,36430.77,4.57,13704.00,1
91906,2024.00,Apr,49909.59,9.51,28536.00,2
92082,2024.00,Apr,25088.68,4.94,14820.00,1
92311,2024.00,Apr,23468.33,4.94,14817.00,1
92335,2024.00,Apr,90765.68,14.36,43071.00,3
92337,2024.00,Apr,23598.40,3.61,10821.00,1
92346,2024.00,Apr,22626.37,4.94,14817.00,1
92376,2024.00,Apr,51159.74,8.99,26967.00,2
92395,2024.00,Apr,32167.03,4.98,14952.00,1
92404,2024.00,Apr,68984.68,12.09,36273.00,3
92405,2024.00,Apr,28026.77,4.94,14817.00,1
92530,2024.00,Apr,55959.05,9.88,29634.00,2
92543,2024.00,Apr,23039.45,4.75,14265.00,1
92553,2024.00,Apr,145440.78,24.64,73914.00,5
92555,2024.00,Apr,32280.95,4.59,13758.00,1
92557,2024.00,Apr,22908.41,2.82,8466.00,1
92582,2024.00,Apr,23279.26,4.94,14817.00,1
92880,2024.00,Apr,23741.20,4.98,14952.00,1
93203,2024.00,Apr,62379.85,12.16,36480.00,3
93215,2024.00,Apr,20036.78,4.23,12699.00,1
93218,2024.00,Apr,10878.61,1.59,4761.00,1
93223,2024.00,Apr,65299.30,13.43,40281.00,3
93230,2024.00,Apr,103245.63,20.33,60987.00,5
93247,2024.00,Apr,41301.04,7.68,23049.00,2
93256,2024.00,Apr,20722.06,4.59,13758.00,1
93257,2024.00,Apr,70207.97,13.89,41673.00,3
93267,2024.00,Apr,20258.85,3.93,11802.00,1
93280,2024.00,Apr,15550.97,2.89,8658.00,1
93291,2024.00,Apr,63565.46,13.27,39819.00,3
93292,2024.00,Apr,17281.19,3.58,10728.00,1
93305,2024.00,Apr,22308.93,4.89,14685.00,1
93514,2024.00,Apr,33255.00,9.19,27564.00,2
93550,2024.00,Apr,150662.81,29.96,89889.00,9
93608,2024.00,Apr,20781.65,4.53,13584.00,1
93618,2024.00,Apr,71617.94,14.22,42648.00,3
93622,2024.00,Apr,44036.36,9.38,28137.00,2
93630,2024.00,Apr,40279.19,8.25,24750.00,2
93635,2024.00,Apr,21997.09,4.69,14067.00,1
93637,2024.00,Apr,31604.27,6.11,18330.00,2
93638,2024.00,Apr,61761.18,12.59,37755.00,3
93640,2024.00,Apr,22096.47,4.69,14067.00,1
93646,2024.00,Apr,22160.99,4.69,14070.00,1
93656,2024.00,Apr,22242.88,4.57,13704.00,1
93657,2024.00,Apr,64829.32,13.27,39801.00,3
93703,2024.00,Apr,34913.83,6.94,20811.00,2
93706,2024.00,Apr,35667.84,4.94,14817.00,1
93722,2024.00,Apr,43871.88,8.98,26934.00,2
93723,2024.00,Apr,17762.10,3.56,10680.00,1
93727,2024.00,Apr,23659.93,4.65,13947.00,1
93728,2024.00,Apr,16652.05,3.25,9741.00,1
94124,2024.00,Apr,23446.42,4.29,12876.00,1
94134,2024.00,Apr,22283.11,4.29,12876.00,1
94565,2024.00,Apr,45791.06,8.82,26463.00,2
94590,2024.00,Apr,23653.29,4.67,14019.00,1
94606,2024.00,Apr,22168.67,4.29,12876.00,1
94801,2024.00,Apr,57652.46,8.14,24411.00,2
94804,2024.00,Apr,181889.90,29.50,88503.00,7
94806,2024.00,Apr,97115.98,16.93,50799.00,4
95116,2024.00,Apr,28140.07,4.89,14682.00,1
95204,2024.00,Apr,19071.42,3.92,11748.00,1
95205,2024.00,Apr,79414.47,11.02,33048.00,3
95206,2024.00,Apr,210815.99,30.68,92037.00,7
95212,2024.00,Apr,59033.27,12.12,36366.00,3
95322,2024.00,Apr,22363.90,4.69,14070.00,1
95330,2024.00,Apr,48223.22,9.59,28767.00,2
95336,2024.00,Apr,46556.96,9.92,29769.00,2
95337,2024.00,Apr,22651.50,4.65,13947.00,1
95348,2024.00,Apr,22255.53,4.69,14070.00,1
95365,2024.00,Apr,22145.55,4.69,14070.00,1
95428,2024.00,Apr,22554.88,4.86,14565.00,1
95551,2024.00,Apr,26311.77,4.88,14631.00,1
92020,2024.00,May,26874.71,4.57,13704.00,1
92061,2024.00,May,25279.73,4.65,13947.00,1
92113,2024.00,May,26986.79,4.50,13509.00,1
93204,2024.00,May,16733.26,2.79,8358.00,1
93241,2024.00,May,22153.73,4.69,14070.00,1
93305,2024.00,May,18945.06,3.58,10731.00,1
93309,2024.00,May,22059.28,4.69,14067.00,1
93618,2024.00,May,41308.27,8.59,25773.00,2
93635,2024.00,May,23268.74,4.98,14952.00,1
93637,2024.00,May,54863.95,11.10,33291.00,3
93703,2024.00,May,22873.48,4.65,13947.00,1
93704,2024.00,May,21744.03,4.63,13884.00,1
93706,2024.00,May,67396.31,9.30,27894.00,2
93722,2024.00,May,21870.86,4.63,13884.00,1
93726,2024.00,May,19317.01,3.97,11904.00,1
93727,2024.00,May,23124.88,4.98,14952.00,1
94063,2024.00,May,18576.28,3.58,10731.00,1
94080,2024.00,May,28726.08,4.98,14952.00,1
94565,2024.00,May,52983.23,9.97,29904.00,2
94801,2024.00,May,37531.51,4.65,13947.00,1
94804,2024.00,May,60838.89,9.30,27897.00,2
94806,2024.00,May,26560.37,3.93,11802.00,1
95206,2024.00,May,172301.17,28.07,84225.00,6
95212,2024.00,May,41802.31,8.56,25686.00,2
95330,2024.00,May,70358.36,13.83,41502.00,3
95341,2024.00,May,22063.26,4.69,14067.00,1
95428,2024.00,May,25579.68,4.88,14631.00,1
91906,2024.00,Jun,25765.93,4.89,14658.00,1
93620,2024.00,Jun,12831.11,2.16,6492.00,1
93630,2024.00,Jun,23535.61,4.98,14952.00,1
93637,2024.00,Jun,45575.77,9.67,29022.00,2
93640,2024.00,Jun,45430.85,9.67,29019.00,2
93654,2024.00,Jun,20755.13,4.27,12816.00,1
93704,2024.00,Jun,19530.87,3.97,11904.00,1
93706,2024.00,Jun,152554.54,18.93,56793.00,4
93727,2024.00,Jun,18637.35,3.20,9612.00,1
93728,2024.00,Jun,21683.05,4.63,13884.00,1
94606,2024.00,Jun,22559.69,4.98,14952.00,1
94804,2024.00,Jun,15932.34,3.20,9612.00,1
94806,2024.00,Jun,41726.85,8.90,26700.00,2
95205,2024.00,Jun,43457.59,9.61,28836.00,2
95206,2024.00,Jun,83169.68,14.24,42720.00,3
95207,2024.00,Jun,22332.94,4.98,14952.00,1
95212,2024.00,Jun,23070.07,4.98,14952.00,1
95320,2024.00,Jun,22637.71,4.98,14952.00,1
95330,2024.00,Jun,19937.90,3.92,11748.00,1
95336,2024.00,Jun,23198.35,4.98,14952.00,1
95337,2024.00,Jun,88768.48,19.22,57672.00,4
95365,2024.00,Jun,20750.91,4.33,12987.00,1
95367,2024.00,Jun,23092.38,4.65,13947.00,1
95428,2024.00,Jun,26502.07,4.88,14631.00,1
90059,2024.00,Jul,21945.10,4.29,12876.00,1
90222,2024.00,Jul,29108.70,4.59,13758.00,1
90242,2024.00,Jul,21561.35,4.23,12699.00,1
90262,2024.00,Jul,22043.94,4.94,14817.00,1
90304,2024.00,Jul,14120.48,2.52,7575.00,1
90638,2024.00,Jul,28493.94,4.94,14817.00,1
90650,2024.00,Jul,22926.46,3.58,10731.00,1
90746,2024.00,Jul,21890.71,4.29,12876.00,1
90805,2024.00,Jul,20722.30,3.35,10053.00,1
91706,2024.00,Jul,83086.52,7.08,21228.00,2
91732,2024.00,Jul,24086.44,3.53,10584.00,1
91746,2024.00,Jul,274953.36,25.59,76761.00,6
91761,2024.00,Jul,54529.69,8.23,24693.00,2
91762,2024.00,Jul,101018.67,17.90,53712.00,4
91763,2024.00,Jul,43885.25,7.87,23610.00,2
91764,2024.00,Jul,58895.39,9.32,27951.00,2
91768,2024.00,Jul,50706.53,8.18,24531.00,2
91790,2024.00,Jul,72301.57,8.98,26943.00,2
92082,2024.00,Jul,23244.21,4.65,13947.00,1
92301,2024.00,Jul,24120.69,4.98,14952.00,1
92311,2024.00,Jul,50104.80,9.02,27057.00,2
92316,2024.00,Jul,22370.71,3.61,10821.00,1
92377,2024.00,Jul,32259.17,4.98,14952.00,1
92405,2024.00,Jul,62885.47,9.63,28890.00,2
92410,2024.00,Jul,22479.90,4.69,14070.00,1
92411,2024.00,Jul,29318.22,4.33,12984.00,1
92509,2024.00,Jul,23696.01,4.98,14952.00,1
92543,2024.00,Jul,26510.29,4.23,12702.00,1
92551,2024.00,Jul,26748.16,4.69,14070.00,1
92553,2024.00,Jul,60769.06,12.19,36582.00,3
92582,2024.00,Jul,49342.12,9.97,29904.00,2
93215,2024.00,Jul,102643.80,20.82,62472.00,5
93219,2024.00,Jul,21129.27,4.33,12987.00,1
93247,2024.00,Jul,59840.67,10.98,32931.00,3
93257,2024.00,Jul,117165.03,22.22,66651.00,5
93274,2024.00,Jul,23327.99,4.53,13584.00,1
93280,2024.00,Jul,22375.34,4.69,14070.00,1
93291,2024.00,Jul,86634.08,18.21,54639.00,4
93292,2024.00,Jul,22016.83,4.63,13884.00,1
93534,2024.00,Jul,27275.85,4.59,13758.00,1
93535,2024.00,Jul,25671.91,4.98,14952.00,1
93550,2024.00,Jul,52907.30,10.73,32184.00,3
93622,2024.00,Jul,21959.66,4.69,14070.00,1
93625,2024.00,Jul,22192.22,4.69,14070.00,1
93637,2024.00,Jul,20813.44,4.27,12816.00,1
93640,2024.00,Jul,23371.31,4.98,14952.00,1
93726,2024.00,Jul,23119.31,4.98,14952.00,1
93727,2024.00,Jul,23025.18,4.98,14952.00,1
94124,2024.00,Jul,21328.98,4.27,12816.00,1
94509,2024.00,Jul,21331.00,4.63,13884.00,1
94565,2024.00,Jul,17287.51,3.56,10680.00,1
94571,2024.00,Jul,16188.07,2.85,8544.00,1
94603,2024.00,Jul,19006.75,3.75,11238.00,1
94801,2024.00,Jul,44682.92,4.98,14952.00,1
94804,2024.00,Jul,35815.07,7.48,22428.00,2
94806,2024.00,Jul,16694.67,3.02,9054.00,1
95205,2024.00,Jul,76739.21,13.19,39561.00,3
95206,2024.00,Jul,60887.20,12.10,36312.00,3
95210,2024.00,Jul,23296.89,4.98,14952.00,1
95212,2024.00,Jul,42377.95,8.90,26700.00,2
95330,2024.00,Jul,17066.71,2.82,8466.00,1
95336,2024.00,Jul,23322.80,4.98,14952.00,1
95341,2024.00,Jul,23269.20,4.98,14952.00,1
95428,2024.00,Jul,26066.61,4.61,13818.00,1
95901,2024.00,Jul,22430.07,4.65,13947.00,1
96022,2024.00,Jul,27467.56,4.98,14952.00,1
91905,2024.00,Aug,20392.56,3.54,10614.00,1
92111,2024.00,Aug,20596.48,3.56,10680.00,1
93203,2024.00,Aug,20571.88,4.27,12816.00,1
93204,2024.00,Aug,20556.38,4.27,12816.00,1
93307,2024.00,Aug,15279.97,2.85,8544.00,1
93618,2024.00,Aug,23054.00,4.98,14952.00,1
93630,2024.00,Aug,66983.90,13.95,41838.00,3
93635,2024.00,Aug,21946.37,4.69,14070.00,1
93638,2024.00,Aug,21866.96,4.63,13884.00,1
93640,2024.00,Aug,20693.67,4.33,12987.00,1
93662,2024.00,Aug,22209.48,4.63,13884.00,1
94565,2024.00,Aug,24040.49,4.98,14952.00,1
94801,2024.00,Aug,63095.49,9.92,29769.00,2
94804,2024.00,Aug,35017.58,4.63,13884.00,1
94806,2024.00,Aug,42374.36,8.90,26700.00,2
95206,2024.00,Aug,75957.30,15.66,46992.00,4
95337,2024.00,Aug,24493.23,4.94,14817.00,1
95365,2024.00,Aug,23249.87,4.98,14952.00,1
92114,2024.00,Sep,22480.90,4.27,12816.00,1
93309,2024.00,Sep,19229.53,3.92,11748.00,1
93618,2024.00,Sep,20835.95,4.27,12816.00,1
94621,2024.00,Sep,22557.41,2.86,8583.00,1
94804,2024.00,Sep,108684.16,18.87,56604.00,4
94806,2024.00,Sep,48687.74,9.92,29769.00,2
95205,2024.00,Sep,52848.17,6.76,20292.00,2
95206,2024.00,Sep,79904.09,11.41,34224.00,3
95928,2024.00,Sep,22646.27,4.98,14952.00,1
90044,2024.00,Oct,17378.33,3.17,9525.00,1
90059,2024.00,Oct,28233.90,4.65,13950.00,1
90063,2024.00,Oct,25363.16,3.93,11802.00,1
90221,2024.00,Oct,28308.68,4.98,14952.00,1
90242,2024.00,Oct,19583.73,2.49,7476.00,1
90249,2024.00,Oct,27376.84,4.98,14952.00,1
90304,2024.00,Oct,22001.44,4.69,14070.00,1
90604,2024.00,Oct,26422.44,4.79,14358.00,1
90650,2024.00,Oct,23123.67,4.98,14952.00,1
90706,2024.00,Oct,14271.56,2.52,7575.00,1
90723,2024.00,Oct,27545.61,4.75,14235.00,1
90805,2024.00,Oct,67589.53,11.04,33108.00,3
90813,2024.00,Oct,46918.24,7.87,23604.00,2
91340,2024.00,Oct,21267.79,2.82,8466.00,1
91731,2024.00,Oct,23192.64,4.69,14067.00,1
91733,2024.00,Oct,23951.97,4.65,13947.00,1
91744,2024.00,Oct,27223.86,4.27,12816.00,1
91745,2024.00,Oct,29743.14,4.98,14952.00,1
91746,2024.00,Oct,38690.21,3.96,11871.00,1
91761,2024.00,Oct,281726.22,36.17,108501.00,8
91762,2024.00,Oct,137401.57,22.48,67449.00,5
91763,2024.00,Oct,21885.18,3.25,9741.00,1
91764,2024.00,Oct,86460.89,13.35,40041.00,3
91766,2024.00,Oct,28340.04,4.98,14952.00,1
91768,2024.00,Oct,21727.05,4.79,14358.00,1
91786,2024.00,Oct,33103.47,4.98,14952.00,1
91905,2024.00,Oct,19666.86,3.16,9486.00,1
91906,2024.00,Oct,22943.04,3.92,11748.00,1
92082,2024.00,Oct,25760.96,4.98,14952.00,1
92086,2024.00,Oct,26212.42,4.98,14952.00,1
92102,2024.00,Oct,16858.93,2.49,7476.00,1
92113,2024.00,Oct,21499.67,3.92,11748.00,1
92301,2024.00,Oct,34477.61,4.27,12816.00,1
92374,2024.00,Oct,19967.88,3.97,11904.00,1
92376,2024.00,Oct,72883.24,12.00,35985.00,3
92394,2024.00,Oct,30224.33,4.98,14952.00,1
92395,2024.00,Oct,56222.73,8.19,24564.00,2
92404,2024.00,Oct,25645.10,4.33,12984.00,1
92410,2024.00,Oct,51638.70,8.66,25971.00,2
92501,2024.00,Oct,27016.06,4.63,13884.00,1
92567,2024.00,Oct,19921.01,3.97,11904.00,1
92571,2024.00,Oct,39722.33,4.98,14952.00,1
92844,2024.00,Oct,27244.58,4.69,14070.00,1
93202,2024.00,Oct,23160.51,4.98,14952.00,1
93215,2024.00,Oct,71620.65,14.24,42720.00,3
93218,2024.00,Oct,25123.16,4.98,14952.00,1
93221,2024.00,Oct,18051.76,3.56,10680.00,1
93230,2024.00,Oct,45037.71,9.61,28836.00,2
93247,2024.00,Oct,69971.14,13.94,41808.00,3
93256,2024.00,Oct,23291.90,4.98,14952.00,1
93257,2024.00,Oct,66516.48,13.53,40584.00,3
93267,2024.00,Oct,24046.98,4.24,12726.00,1
93274,2024.00,Oct,45650.24,9.67,29022.00,2
93291,2024.00,Oct,23584.60,4.98,14952.00,1
93534,2024.00,Oct,13369.37,2.15,6438.00,1
93550,2024.00,Oct,41580.51,8.54,25632.00,2
93625,2024.00,Oct,17983.60,3.56,10680.00,1
93654,2024.00,Oct,25060.90,4.65,13947.00,1
93656,2024.00,Oct,15659.01,3.26,9789.00,1
93703,2024.00,Oct,23150.48,4.98,14952.00,1
94544,2024.00,Oct,22736.33,4.98,14952.00,1
94545,2024.00,Oct,18249.18,2.97,8922.00,1
94801,2024.00,Oct,13678.44,2.49,7476.00,1
94804,2024.00,Oct,48282.49,8.50,25506.00,2
95205,2024.00,Oct,34994.05,4.27,12816.00,1
95212,2024.00,Oct,38207.80,7.12,21360.00,2
95336,2024.00,Oct,23225.58,4.98,14952.00,1
93304,2024.00,Nov,23213.03,4.98,14952.00,1
93612,2024.00,Nov,104205.75,8.23,24690.00,2
93618,2024.00,Nov,24097.49,4.88,14631.00,1
93656,2024.00,Nov,16718.08,3.17,9510.00,1
93722,2024.00,Nov,21949.54,4.63,13884.00,1
94565,2024.00,Nov,21388.97,4.63,13884.00,1
94572,2024.00,Nov,17019.85,3.17,9510.00,1
94801,2024.00,Nov,32291.87,4.98,14952.00,2
94804,2024.00,Nov,21486.95,4.63,13884.00,1
94806,2024.00,Nov,22916.52,4.63,13884.00,1
95037,2024.00,Nov,23981.15,4.98,14952.00,1
95204,2024.00,Nov,21718.11,4.27,12816.00,1
95206,2024.00,Nov,71948.22,10.68,32040.00,3
95215,2024.00,Nov,21232.00,4.63,13884.00,1
95551,2024.00,Nov,23424.76,4.76,14271.00,1
91906,2024.00,Dec,24581.04,4.89,14685.00,1
92020,2024.00,Dec,24253.96,4.63,13884.00,1
93654,2024.00,Dec,22033.25,4.69,14070.00,1
93727,2024.00,Dec,52540.44,4.65,13953.00,1
94589,2024.00,Dec,57313.68,2.82,8466.00,1
95205,2024.00,Dec,34160.37,6.76,20292.00,2
95330,2024.00,Dec,25893.21,4.98,14952.00,1
95341,2024.00,Dec,51708.33,4.29,12882.00,1
95348,2024.00,Dec,64904.96,4.35,13053.00,1
95365,2024.00,Dec,23111.38,4.98,14952.00,1
95388,2024.00,Dec,52793.79,4.65,13953.00,1
95966,2024.00,Dec,159723.90,15.74,47232.00,4
90201,2025.00,Jan,22406.70,4.69,14067.00,1
90220,2025.00,Jan,26593.89,4.23,12699.00,1
90280,2025.00,Jan,26172.14,4.33,12987.00,1
90631,2025.00,Jan,16453.42,2.86,8583.00,1
90810,2025.00,Jan,20964.66,4.27,12816.00,1
90813,2025.00,Jan,44273.52,7.15,21456.00,2
91710,2025.00,Jan,39668.21,4.98,14952.00,1
91761,2025.00,Jan,120470.84,19.22,57672.00,4
91762,2025.00,Jan,37178.71,4.98,14952.00,1
91763,2025.00,Jan,23955.13,4.98,14952.00,1
91764,2025.00,Jan,73600.03,7.48,22428.00,2
91950,2025.00,Jan,63092.78,7.27,21804.00,2
92311,2025.00,Jan,68428.19,9.26,27768.00,2
92336,2025.00,Jan,19806.39,3.92,11748.00,1
92374,2025.00,Jan,17272.24,3.25,9741.00,1
92376,2025.00,Jan,29157.91,4.98,14952.00,1
92394,2025.00,Jan,59096.53,9.31,27939.00,2
92405,2025.00,Jan,37336.34,4.98,14952.00,1
92507,2025.00,Jan,22591.84,4.63,13884.00,1
92551,2025.00,Jan,55061.65,9.31,27939.00,2
92553,2025.00,Jan,112266.76,18.56,55677.00,4
92571,2025.00,Jan,23559.24,4.98,14952.00,1
92879,2025.00,Jan,28319.19,4.98,14952.00,1
93215,2025.00,Jan,19779.71,3.92,11748.00,1
93235,2025.00,Jan,22068.73,4.69,14070.00,1
93240,2025.00,Jan,22371.75,4.71,14130.00,1
93247,2025.00,Jan,25438.32,4.98,14952.00,1
93256,2025.00,Jan,21724.43,4.63,13884.00,1
93257,2025.00,Jan,128583.57,19.60,58812.00,4
93291,2025.00,Jan,20307.82,3.56,10680.00,1
93292,2025.00,Jan,48338.40,2.86,8586.00,1
93550,2025.00,Jan,15185.46,2.86,8583.00,1
93640,2025.00,Jan,53577.07,4.65,13956.00,1
93705,2025.00,Jan,54527.50,4.65,13953.00,1
94601,2025.00,Jan,22990.55,4.98,14952.00,1
94801,2025.00,Jan,12887.57,2.20,6606.00,1
95205,2025.00,Jan,53258.99,4.65,13953.00,1
95206,2025.00,Jan,29996.57,3.20,9612.00,1
95966,2025.00,Jan,39900.87,3.94,11808.00,1
93625,2025.00,Feb,23271.69,4.98,14952.00,1
95337,2025.00,Feb,54343.65,3.94,11805.00,1
95966,2025.00,Feb,79877.64,7.87,23616.00,2
93635,2025.00,Mar,54758.35,4.65,13956.00,1
93722,2025.00,Mar,52694.68,4.65,13956.00,1
93725,2025.00,Mar,53197.27,4.65,13956.00,1
94589,2025.00,Mar,66096.97,4.65,13956.00,1
94804,2025.00,Mar,69838.19,8.92,26748.00,2
94806,2025.00,Mar,46514.54,9.54,28623.00,2
95301,2025.00,Mar,51600.41,4.29,12882.00,1
95333,2025.00,Mar,52484.10,4.65,13956.00,1
90220,2025.00,Apr,48951.66,3.26,9792.00,1
90680,2025.00,Apr,19654.90,2.86,8583.00,1
90723,2025.00,Apr,52687.36,4.79,14385.00,1
90810,2025.00,Apr,25363.15,4.04,12111.00,1
91761,2025.00,Apr,81625.94,12.69,38070.00,3
91791,2025.00,Apr,22393.82,4.12,12360.00,1
92225,2025.00,Apr,167470.22,12.49,40476.00,3
92301,2025.00,Apr,29247.84,4.77,14310.00,1
92311,2025.00,Apr,36208.49,4.63,13884.00,1
92335,2025.00,Apr,29349.38,3.92,11748.00,1
92336,2025.00,Apr,28939.26,4.27,12816.00,1
92373,2025.00,Apr,27296.10,4.69,14067.00,1
92376,2025.00,Apr,72859.33,9.97,29904.00,2
92404,2025.00,Apr,77639.00,9.97,29904.00,2
92405,2025.00,Apr,24046.40,4.77,14313.00,1
92411,2025.00,Apr,23979.75,4.77,14313.00,1
92503,2025.00,Apr,28864.69,4.98,14952.00,1
92530,2025.00,Apr,28162.19,4.77,14310.00,1
92553,2025.00,Apr,69669.69,9.97,29904.00,2
93218,2025.00,Apr,25669.52,4.98,14952.00,1
93257,2025.00,Apr,55226.97,4.65,13956.00,1
93620,2025.00,Apr,24368.33,4.98,14952.00,1
93701,2025.00,Apr,23366.28,4.98,14952.00,1
93706,2025.00,Apr,29822.34,3.56,10680.00,1
94124,2025.00,Apr,24858.47,4.57,13704.00,1
94134,2025.00,Apr,37955.82,4.89,14685.00,1
94565,2025.00,Apr,48424.64,4.65,13956.00,1
94804,2025.00,Apr,33358.12,3.92,11748.00,1
95341,2025.00,Apr,27266.20,4.98,14952.00,1
95966,2025.00,Apr,39958.05,3.94,11808.00,1
91950,2025.00,May,27877.13,4.63,13884.00,1
93266,2025.00,May,21566.01,3.80,11412.00,1
93654,2025.00,May,58885.08,4.65,13956.00,1
93662,2025.00,May,45459.87,4.65,13956.00,1
93710,2025.00,May,46912.91,4.65,13956.00,1
93722,2025.00,May,60440.07,4.65,13956.00,1
94590,2025.00,May,49077.12,2.50,7515.00,1
94804,2025.00,May,22054.69,4.77,14313.00,1
94806,2025.00,May,80432.39,9.40,28194.00,2
95210,2025.00,May,51338.57,4.79,14385.00,1
95336,2025.00,May,47212.34,4.65,13956.00,1
95337,2025.00,May,72369.01,9.64,28908.00,2
95966,2025.00,May,168040.27,12.43,37290.00,3
93304,2025.00,Jun,51959.18,4.63,13884.00,1
93308,2025.00,Jun,52118.49,4.63,13884.00,1
93618,2025.00,Jun,32878.05,4.53,13578.00,1
93622,2025.00,Jun,45422.29,4.65,13956.00,1
93640,2025.00,Jun,47155.60,4.65,13956.00,1
93654,2025.00,Jun,45734.65,4.65,13956.00,1
94805,2025.00,Jun,42418.49,4.98,14952.00,1
94806,2025.00,Jun,53351.34,4.77,14310.00,1
95205,2025.00,Jun,12922.57,2.14,6408.00,1
95212,2025.00,Jun,54494.44,4.77,14313.00,1
95215,2025.00,Jun,50501.51,3.89,11661.00,1
95336,2025.00,Jun,44834.59,3.94,11808.00,1
95337,2025.00,Jun,149664.56,13.95,41850.00,3
90047,2025.00,Jul,53185.49,4.97,14919.00,1
90222,2025.00,Jul,48191.86,4.97,14919.00,1
91752,2025.00,Jul,57225.89,4.65,13956.00,1
91761,2025.00,Jul,69205.57,9.46,28380.00,2
91763,2025.00,Jul,23887.16,4.98,14952.00,1
91764,2025.00,Jul,31031.10,4.77,14310.00,1
91766,2025.00,Jul,48462.10,4.71,14142.00,1
91905,2025.00,Jul,26314.40,4.98,14952.00,1
92301,2025.00,Jul,57772.77,4.79,14385.00,1
92335,2025.00,Jul,17631.80,3.30,9909.00,1
